Path,File,Song,Type,Difficulty,Rating,NPS,Peak NPS,% Under .5x NPS,% Over 2x NPS,% Over 3x NPS,% Over 4x NPS,Total Steps,L,D,U,R,L,D,U,R,%L,%D,%U,%R,%L,%D,%U,%R
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Named 'The Moon'","Named 'The Moon'.ssc","Named 'The Moon'","dance-double","Easy",3,1.74264705882353,4,0.0168776371308017,0.0675105485232067,0,0,237,16,21,32,53,57,29,19,10,0.0675105485232067,0.0886075949367089,0.135021097046413,0.223628691983122,0.240506329113924,0.122362869198312,0.080168776371308,0.0421940928270042,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Love to Rise in the Summer Morning","Love to Rise in the Summer Morning.sm","Love to Rise in the Summer Morning","dance-double","Challenge",12,7.53311611916692,9.53270671674684,0.0302734375,0,0,0,1024,70,107,123,224,212,118,103,67,0.068359375,0.1044921875,0.1201171875,0.21875,0.20703125,0.115234375,0.1005859375,0.0654296875,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Love to Rise in the Summer Morning","Love to Rise in the Summer Morning.sm","Love to Rise in the Summer Morning","dance-double","Hard",9,4.27416061058201,9.53270671674555,0.0378657487091222,0.134251290877797,0,0,581,21,71,69,130,137,70,63,20,0.036144578313253,0.122203098106713,0.118760757314974,0.223752151462995,0.235800344234079,0.120481927710843,0.108433734939759,0.0344234079173838,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Love to Rise in the Summer Morning","Love to Rise in the Summer Morning.sm","Love to Rise in the Summer Morning","dance-double","Medium",6,2.43502093305103,4.76635335837278,0.123867069486405,0,0,0,331,20,36,48,70,67,41,32,17,0.0604229607250755,0.108761329305136,0.145015105740181,0.211480362537764,0.202416918429003,0.123867069486405,0.0966767371601208,0.0513595166163142,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Love to Rise in the Summer Morning","Love to Rise in the Summer Morning.sm","Love to Rise in the Summer Morning","dance-double","Easy",3,1.47866830073491,2.38317099966877,0.104477611940299,0,0,0,201,9,22,26,45,43,27,18,11,0.0447761194029851,0.109452736318408,0.129353233830846,0.223880597014925,0.213930348258706,0.134328358208955,0.0895522388059701,0.054726368159204,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Love to Rise in the Summer Morning","Love to Rise in the Summer Morning.ssc","Love to Rise in the Summer Morning","dance-double","Challenge",12,7.53311611916692,9.53270671674684,0.0302734375,0,0,0,1024,70,107,123,224,212,118,103,67,0.068359375,0.1044921875,0.1201171875,0.21875,0.20703125,0.115234375,0.1005859375,0.0654296875,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Love to Rise in the Summer Morning","Love to Rise in the Summer Morning.ssc","Love to Rise in the Summer Morning","dance-double","Hard",9,4.27416061058201,9.53270671674555,0.0378657487091222,0.134251290877797,0,0,581,21,71,69,130,137,70,63,20,0.036144578313253,0.122203098106713,0.118760757314974,0.223752151462995,0.235800344234079,0.120481927710843,0.108433734939759,0.0344234079173838,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Love to Rise in the Summer Morning","Love to Rise in the Summer Morning.ssc","Love to Rise in the Summer Morning","dance-double","Medium",6,2.43502093305103,4.76635335837278,0.123867069486405,0,0,0,331,20,36,48,70,67,41,32,17,0.0604229607250755,0.108761329305136,0.145015105740181,0.211480362537764,0.202416918429003,0.123867069486405,0.0966767371601208,0.0513595166163142,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Love to Rise in the Summer Morning","Love to Rise in the Summer Morning.ssc","Love to Rise in the Summer Morning","dance-double","Easy",3,1.47866830073491,2.38317099966877,0.104477611940299,0,0,0,201,9,22,26,45,43,27,18,11,0.0447761194029851,0.109452736318408,0.129353233830846,0.223880597014925,0.213930348258706,0.134328358208955,0.0895522388059701,0.054726368159204,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Inner Universe (Extended Mix)","Inner Universe (Extended Mix).sm","Inner Universe","dance-double","Challenge",14,8.36758322242267,13.0667712008378,0.0327683615819209,0,0,0,1770,100,213,208,365,361,216,215,92,0.0564971751412429,0.120338983050847,0.117514124293785,0.206214689265537,0.203954802259887,0.122033898305085,0.121468926553672,0.0519774011299435,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Inner Universe (Extended Mix)","Inner Universe (Extended Mix).sm","Inner Universe","dance-double","Hard",11,5.29082527973488,13.0667712008378,0.0452604611443211,0.292912040990606,0,0,1171,71,124,142,248,261,143,121,61,0.0606319385140905,0.105892399658412,0.121263877028181,0.211784799316823,0.222886421861657,0.122117847993168,0.10333048676345,0.0520922288642186,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Inner Universe (Extended Mix)","Inner Universe (Extended Mix).sm","Inner Universe","dance-double","Medium",8,4.13656957393324,6.53334291557048,0.04052573932092,0,0,0,913,61,103,109,189,183,115,103,50,0.0668127053669222,0.112814895947426,0.119386637458927,0.207009857612267,0.200438116100767,0.125958378970427,0.112814895947426,0.0547645125958379,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Inner Universe (Extended Mix)","Inner Universe (Extended Mix).sm","Inner Universe","dance-double","Easy",6,2.68220064377709,6.53334291557048,0.0523648648648649,0.217905405405405,0,0,592,38,67,70,128,124,68,62,35,0.0641891891891892,0.113175675675676,0.118243243243243,0.216216216216216,0.209459459459459,0.114864864864865,0.10472972972973,0.0591216216216216,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Inner Universe (Extended Mix)","Inner Universe (Extended Mix).ssc","Inner Universe","dance-double","Challenge",14,8.36758322242267,13.0667712008378,0.0327683615819209,0,0,0,1770,100,213,208,365,361,216,215,92,0.0564971751412429,0.120338983050847,0.117514124293785,0.206214689265537,0.203954802259887,0.122033898305085,0.121468926553672,0.0519774011299435,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Inner Universe (Extended Mix)","Inner Universe (Extended Mix).ssc","Inner Universe","dance-double","Hard",11,5.29082527973488,13.0667712008378,0.0452604611443211,0.292912040990606,0,0,1171,71,124,142,248,261,143,121,61,0.0606319385140905,0.105892399658412,0.121263877028181,0.211784799316823,0.222886421861657,0.122117847993168,0.10333048676345,0.0520922288642186,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Inner Universe (Extended Mix)","Inner Universe (Extended Mix).ssc","Inner Universe","dance-double","Medium",8,4.13656957393324,6.53334291557048,0.04052573932092,0,0,0,913,61,103,109,189,183,115,103,50,0.0668127053669222,0.112814895947426,0.119386637458927,0.207009857612267,0.200438116100767,0.125958378970427,0.112814895947426,0.0547645125958379,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Inner Universe (Extended Mix)","Inner Universe (Extended Mix).ssc","Inner Universe","dance-double","Easy",6,2.68220064377709,6.53334291557048,0.0523648648648649,0.217905405405405,0,0,592,38,67,70,128,124,68,62,35,0.0641891891891892,0.113175675675676,0.118243243243243,0.216216216216216,0.209459459459459,0.114864864864865,0.10472972972973,0.0591216216216216,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Human Error","Human Error.sm","Human Error","dance-double","Challenge",13,7.8337421277825,11.8001062009581,0.0368574199806014,0,0,0,1031,53,93,109,258,260,112,92,54,0.0514064015518914,0.0902036857419981,0.105722599418041,0.250242483026188,0.252182347235693,0.108632395732299,0.0892337536372454,0.052376333656644,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Human Error","Human Error.sm","Human Error","dance-double","Hard",10,4.64731380854264,11.8001062009561,0.0449251247920133,0.0266222961730449,0,0,601,40,63,77,114,121,80,65,41,0.0665557404326123,0.104825291181364,0.128119800332779,0.189683860232945,0.201331114808652,0.133111480865225,0.108153078202995,0.0682196339434276,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Human Error","Human Error.sm","Human Error","dance-double","Medium",7,3.44815347100624,8.85002743508612,0.0248306997742664,0.216704288939052,0,0,443,26,48,64,78,82,63,51,31,0.0586907449209932,0.108352144469526,0.144469525959368,0.17607223476298,0.18510158013544,0.142212189616253,0.115124153498871,0.0699774266365688,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Human Error","Human Error.sm","Human Error","dance-double","Easy",5,2.48298184481037,2.9500091450284,0.0313479623824451,0,0,0,319,16,30,36,74,80,38,29,16,0.0501567398119122,0.0940438871473354,0.112852664576803,0.231974921630094,0.250783699059561,0.119122257053292,0.0909090909090909,0.0501567398119122,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Human Error","Human Error.ssc","Human Error","dance-double","Challenge",13,7.8337421277825,11.8001062009581,0.0368574199806014,0,0,0,1031,53,93,109,258,260,112,92,54,0.0514064015518914,0.0902036857419981,0.105722599418041,0.250242483026188,0.252182347235693,0.108632395732299,0.0892337536372454,0.052376333656644,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Human Error","Human Error.ssc","Human Error","dance-double","Hard",10,4.64731380854264,11.8001062009561,0.0449251247920133,0.0266222961730449,0,0,601,40,63,77,114,121,80,65,41,0.0665557404326123,0.104825291181364,0.128119800332779,0.189683860232945,0.201331114808652,0.133111480865225,0.108153078202995,0.0682196339434276,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Human Error","Human Error.ssc","Human Error","dance-double","Medium",7,3.44815347100624,8.85002743508612,0.0248306997742664,0.216704288939052,0,0,443,26,48,64,78,82,63,51,31,0.0586907449209932,0.108352144469526,0.144469525959368,0.17607223476298,0.18510158013544,0.142212189616253,0.115124153498871,0.0699774266365688,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Human Error","Human Error.ssc","Human Error","dance-double","Easy",5,2.48298184481037,2.9500091450284,0.0313479623824451,0,0,0,319,16,30,36,74,80,38,29,16,0.0501567398119122,0.0940438871473354,0.112852664576803,0.231974921630094,0.250783699059561,0.119122257053292,0.0909090909090909,0.0501567398119122,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Goodbye (2012 Mix)","Goodbye (2012 Mix).sm","Goodbye","dance-double","Challenge",12,6.50301202534082,17.00015300138,0.0721784776902887,0.015748031496063,0,0,762,64,86,89,151,139,90,82,61,0.083989501312336,0.112860892388451,0.116797900262467,0.198162729658793,0.18241469816273,0.118110236220472,0.10761154855643,0.0800524934383202,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Goodbye (2012 Mix)","Goodbye (2012 Mix).sm","Goodbye","dance-double","Hard",8,3.8232931592555,11.3333711112374,0.109375,0.0290178571428571,0,0,448,27,46,57,91,79,66,51,31,0.0602678571428571,0.102678571428571,0.127232142857143,0.203125,0.176339285714286,0.147321428571429,0.113839285714286,0.0691964285714286,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Goodbye (2012 Mix)","Goodbye (2012 Mix).sm","Goodbye","dance-double","Medium",6,2.61997991047196,5.66668555561869,0.0130293159609121,0.273615635179153,0,0,307,17,26,34,70,67,45,34,14,0.0553745928338762,0.0846905537459283,0.110749185667752,0.228013029315961,0.218241042345277,0.146579804560261,0.110749185667752,0.0456026058631922,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Goodbye (2012 Mix)","Goodbye (2012 Mix).sm","Goodbye","dance-double","Easy",2,1.58734939201233,2.83333475000081,0.0913978494623656,0,0,0,186,9,18,24,38,43,23,22,9,0.0483870967741935,0.0967741935483871,0.129032258064516,0.204301075268817,0.231182795698925,0.123655913978495,0.118279569892473,0.0483870967741935,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Goodbye (2012 Mix)","Goodbye (2012 Mix).ssc","Goodbye","dance-double","Challenge",12,6.50301202534082,17.00015300138,0.0721784776902887,0.015748031496063,0,0,762,64,86,89,151,139,90,82,61,0.083989501312336,0.112860892388451,0.116797900262467,0.198162729658793,0.18241469816273,0.118110236220472,0.10761154855643,0.0800524934383202,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Goodbye (2012 Mix)","Goodbye (2012 Mix).ssc","Goodbye","dance-double","Hard",8,3.8232931592555,11.3333711112374,0.109375,0.0290178571428571,0,0,448,27,46,57,91,79,66,51,31,0.0602678571428571,0.102678571428571,0.127232142857143,0.203125,0.176339285714286,0.147321428571429,0.113839285714286,0.0691964285714286,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Goodbye (2012 Mix)","Goodbye (2012 Mix).ssc","Goodbye","dance-double","Medium",6,2.61997991047196,5.66668555561869,0.0130293159609121,0.273615635179153,0,0,307,17,26,34,70,67,45,34,14,0.0553745928338762,0.0846905537459283,0.110749185667752,0.228013029315961,0.218241042345277,0.146579804560261,0.110749185667752,0.0456026058631922,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Goodbye (2012 Mix)","Goodbye (2012 Mix).ssc","Goodbye","dance-double","Easy",2,1.58734939201233,2.83333475000081,0.0913978494623656,0,0,0,186,9,18,24,38,43,23,22,9,0.0483870967741935,0.0967741935483871,0.129032258064516,0.204301075268817,0.231182795698925,0.123655913978495,0.118279569892473,0.0483870967741935,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Goin' Under","Goin' Under.sm","Goin' Under","dance-double","Challenge",11,5.76953128756205,14.0001120008965,0.0473933649289099,0.018957345971564,0,0,633,38,70,64,139,149,67,73,33,0.0600315955766193,0.110584518167457,0.101105845181675,0.219589257503949,0.235387045813586,0.105845181674566,0.115323854660348,0.0521327014218009,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Goin' Under","Goin' Under.sm","Goin' Under","dance-double","Hard",9,4.30208336134169,7.00000700000738,0.0169491525423729,0,0,0,472,26,62,64,91,94,56,58,21,0.0550847457627119,0.13135593220339,0.135593220338983,0.192796610169492,0.199152542372881,0.11864406779661,0.122881355932203,0.0444915254237288,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Goin' Under","Goin' Under.sm","Goin' Under","dance-double","Medium",6,3.19010418743557,7.00000700000738,0.0342857142857143,0.22,0,0,350,20,40,38,70,78,43,40,21,0.0571428571428571,0.114285714285714,0.108571428571429,0.2,0.222857142857143,0.122857142857143,0.114285714285714,0.06,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Goin' Under","Goin' Under.sm","Goin' Under","dance-double","Easy",3,1.97786459621006,3.50000350000352,0.0276497695852535,0,0,0,217,12,25,23,49,49,25,23,11,0.0552995391705069,0.115207373271889,0.105990783410138,0.225806451612903,0.225806451612903,0.115207373271889,0.105990783410138,0.0506912442396313,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Goin' Under","Goin' Under.ssc","Goin' Under","dance-double","Challenge",11,5.76953128756205,14.0001120008965,0.0473933649289099,0.018957345971564,0,0,633,38,70,64,139,149,67,73,33,0.0600315955766193,0.110584518167457,0.101105845181675,0.219589257503949,0.235387045813586,0.105845181674566,0.115323854660348,0.0521327014218009,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Goin' Under","Goin' Under.ssc","Goin' Under","dance-double","Hard",9,4.30208336134169,7.00000700000738,0.0169491525423729,0,0,0,472,26,62,64,91,94,56,58,21,0.0550847457627119,0.13135593220339,0.135593220338983,0.192796610169492,0.199152542372881,0.11864406779661,0.122881355932203,0.0444915254237288,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Goin' Under","Goin' Under.ssc","Goin' Under","dance-double","Medium",6,3.19010418743557,7.00000700000738,0.0342857142857143,0.22,0,0,350,20,40,38,70,78,43,40,21,0.0571428571428571,0.114285714285714,0.108571428571429,0.2,0.222857142857143,0.122857142857143,0.114285714285714,0.06,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Goin' Under","Goin' Under.ssc","Goin' Under","dance-double","Easy",3,1.97786459621006,3.50000350000352,0.0276497695852535,0,0,0,217,12,25,23,49,49,25,23,11,0.0552995391705069,0.115207373271889,0.105990783410138,0.225806451612903,0.225806451612903,0.115207373271889,0.105990783410138,0.0506912442396313,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Girls","Girls.sm","Girls","dance-double","Challenge",10,5.4307211045924,16.6282830466348,0.0423452768729642,0,0.0228013029315961,0,614,27,60,78,137,153,65,71,23,0.0439739413680782,0.0977198697068404,0.127035830618893,0.223127035830619,0.249185667752443,0.10586319218241,0.115635179153094,0.0374592833876222,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Girls","Girls.sm","Girls","dance-double","Hard",8,3.94569039013014,8.31414152331789,0.0357142857142857,0.3125,0,0,448,18,40,49,107,110,51,51,22,0.0401785714285714,0.0892857142857143,0.109375,0.238839285714286,0.245535714285714,0.113839285714286,0.113839285714286,0.0491071428571429,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Girls","Girls.sm","Girls","dance-double","Medium",6,2.94532594109001,8.31414152331715,0.045045045045045,0.015015015015015,0,0,333,17,29,37,88,79,29,42,12,0.0510510510510511,0.0870870870870871,0.111111111111111,0.264264264264264,0.237237237237237,0.0870870870870871,0.126126126126126,0.036036036036036,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Girls","Girls.sm","Girls","dance-double","Easy",3,1.69564561487994,4.15707076165845,0.00537634408602151,0.021505376344086,0,0,186,11,14,25,43,41,21,22,9,0.0591397849462366,0.0752688172043011,0.134408602150538,0.231182795698925,0.220430107526882,0.112903225806452,0.118279569892473,0.0483870967741935,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Girls","Girls.ssc","Girls","dance-double","Challenge",10,5.4307211045924,16.6282830466348,0.0423452768729642,0,0.0228013029315961,0,614,27,60,78,137,153,65,71,23,0.0439739413680782,0.0977198697068404,0.127035830618893,0.223127035830619,0.249185667752443,0.10586319218241,0.115635179153094,0.0374592833876222,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Girls","Girls.ssc","Girls","dance-double","Hard",8,3.94569039013014,8.31414152331789,0.0357142857142857,0.3125,0,0,448,18,40,49,107,110,51,51,22,0.0401785714285714,0.0892857142857143,0.109375,0.238839285714286,0.245535714285714,0.113839285714286,0.113839285714286,0.0491071428571429,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Girls","Girls.ssc","Girls","dance-double","Medium",6,2.94532594109001,8.31414152331715,0.045045045045045,0.015015015015015,0,0,333,17,29,37,88,79,29,42,12,0.0510510510510511,0.0870870870870871,0.111111111111111,0.264264264264264,0.237237237237237,0.0870870870870871,0.126126126126126,0.036036036036036,
